title,author,source_url,category,collection,rights_status,doctrinal_status,warning_label,recommended_use
The Believer Not Ashamed of the Gospel,"Hoare, Edward",https://www.gutenberg.org/ebooks/52743,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
A Bible History of Baptism,"Baird, Samuel J. (Samuel John)",https://www.gutenberg.org/ebooks/52917,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
The True Ministers of Christ Accredited by the Holy Spirit: A Sermon,"Gell, Philip",https://www.gutenberg.org/ebooks/54645,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Welsh Nationality, and How Alone It is to Be Saved: A Sermon","Davies, William Gabriel",https://www.gutenberg.org/ebooks/60592,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"The Baptism of the Prince: A Sermon: Preached ... on Sunday morning, Jan. 23, 1842, in anticipation of the baptism of His Royal Highness, the Prince o","Alexander, John",https://www.gutenberg.org/ebooks/63331,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"""He was buried."" A Sermon for Easter Even","Macgill, Thomas (Curate of Clapham)",https://www.gutenberg.org/ebooks/63688,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Prospects of the Church of England: A sermon preached in the Parish Church of Doncaster, on Sunday evening, August 30, 1868, on the occasion of the fi","Vaughan, C. J. (Charles John)",https://www.gutenberg.org/ebooks/63763,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Biblical Revision, its duties and conditions: A sermon preached in St. Paul's Cathedral at the special evening service, on Sunday, March 13, 1870","Alford, Henry",https://www.gutenberg.org/ebooks/64470,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"The Book of Light in the Hand of Love: A plea for the British and Foreign Bible Society: A sermon preached in St. Paul's Cathedral, on Tuesday, April ","Vaughan, C. J. (Charles John)",https://www.gutenberg.org/ebooks/64471,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Christian Literature: a sermon delivered May 8th, 1870, in Kensington Chapel, at the seventy-first anniversary of the Religious Tract Society","Stoughton, John",https://www.gutenberg.org/ebooks/64472,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"A Farewell Sermon: delivered on Sunday, October 23, A.D. 1842, at the Parish Church of St. Mary Abbotts, Kensington","Pott, Joseph Holden",https://www.gutenberg.org/ebooks/64716,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"A Sermon preached at Christ Church, Kensington, on May 1, 1859: being the day appointed for a general thanksgiving to Almighty God, for the success gr","Wright, William",https://www.gutenberg.org/ebooks/64717,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Bible-Burning: the substance of a sermon preached in St. Martin's Church, Birmingham, on Sunday evening, Dec. 10, 1848","Miller, John C. (John Cale)",https://www.gutenberg.org/ebooks/64732,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
The Cause and Cure of the Cattle Plague: A Plain Sermon,"Cowan, James Galloway",https://www.gutenberg.org/ebooks/64734,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"""Bear ye one another's burdens."" A Plain Sermon on the Lancashire Distress","Cowan, James Galloway",https://www.gutenberg.org/ebooks/64735,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"The Ritual Movement: Three plain sermons preached at St. John the Evangelist's, Hammersmith","Cowan, James Galloway",https://www.gutenberg.org/ebooks/64741,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"""Hear Ye the Rod, and Who Hath Appointed It"": A Sermon for the Fast Day, October 7, 1857","Cowan, James Galloway",https://www.gutenberg.org/ebooks/64742,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"""The Numbering of the People"": A Sermon in conjunction with the census of 1861 preached in St. Thomas' Church, Islington, on Sunday Evening, April 7","Allen, George (Vicar of St. Thomas's, Islington)",https://www.gutenberg.org/ebooks/64876,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Welcome to the ransomed; or, Duties of the colored inhabitants of the District of Columbia","Payne, Daniel Alexander",https://www.gutenberg.org/ebooks/69453,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
Addresses by Henry Drummond,"Drummond, Henry",https://www.gutenberg.org/ebooks/2498,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
Preaching and Paganism,"Fitch, Albert Parker",https://www.gutenberg.org/ebooks/16076,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Herein is Love: A Study of the Biblical Doctrine of Love in Its Bearing on Personality, Parenthood, Teaching, and All Other Human Relationships.","Howe, Reuel L.",https://www.gutenberg.org/ebooks/20289,Christian Living,Bible Doctrine,verified public domain,reviewed,Use with discernment,Christian living and theology resource for careful study and practical application.
The Works of the Rev. Hugh Binning,"Binning, Hugh",https://www.gutenberg.org/ebooks/24238,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"Calvinistic Controversy: Embracing a Sermon on Predestination and Election and Several Numbers, Formally Published in the Christian Advocate and Journ","Fisk, Wilbur",https://www.gutenberg.org/ebooks/38232,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
Church Ministry in Kensington: A Recent Case of Hieratical Teaching Scripturally Considered,"Gell, John Philip",https://www.gutenberg.org/ebooks/49116,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"The works of the Rev. Isaac Watts, D. D. in nine volumes (volume 1 of 9)","Watts, Isaac",https://www.gutenberg.org/ebooks/77103,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
Confessions of an Inquiring Spirit and Some Miscellaneous Pieces,"Coleridge, Samuel Taylor and Morley, Henry",https://www.gutenberg.org/ebooks/2575,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
"The Man with the Book; or, The Bible Among the People.","Weylland, John Matthias",https://www.gutenberg.org/ebooks/38330,Missions,Missions,verified public domain,reviewed,Historical value;Use with discernment,"Missions, evangelism, or missionary biography for prayer burden and teaching examples."
"Aids to Reflection; and, The Confessions of an Inquiring Spirit","Coleridge, Samuel Taylor and Marsh, James",https://www.gutenberg.org/ebooks/44795,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
The Historical Evidence for the Virgin Birth,"Taylor, Vincent",https://www.gutenberg.org/ebooks/54858,Missions,Missions,verified public domain,reviewed,Historical value;Use with discernment,"Missions, evangelism, or missionary biography for prayer burden and teaching examples."
Baptism as taught in the Bible and the Prayer Book,"Hoare, Edward",https://www.gutenberg.org/ebooks/52747,Prayer,Prayer Collection,verified public domain,reviewed,Devotional classic;Use with discernment,"Prayer reading for personal devotion, church prayer, and preaching preparation."
"The American Missionary — Volume 42, No. 01, January, 1888",Various,https://www.gutenberg.org/ebooks/11762,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 02, February, 1888",Various,https://www.gutenberg.org/ebooks/11763,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 03, March, 1888",Various,https://www.gutenberg.org/ebooks/11764,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 04, April, 1888",Various,https://www.gutenberg.org/ebooks/12087,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 05, May, 1888",Various,https://www.gutenberg.org/ebooks/12118,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 06, June, 1888",Various,https://www.gutenberg.org/ebooks/12134,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 11, November, 1888",Various,https://www.gutenberg.org/ebooks/13584,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 10, October, 1888",Various,https://www.gutenberg.org/ebooks/13641,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 07, July, 1888",Various,https://www.gutenberg.org/ebooks/13907,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 08, August, 1888",Various,https://www.gutenberg.org/ebooks/14102,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 42, No. 12, December, 1888",Various,https://www.gutenberg.org/ebooks/14383,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 10, October, 1890",Various,https://www.gutenberg.org/ebooks/14631,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 02, February, 1890",Various,https://www.gutenberg.org/ebooks/15231,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 03, March, 1890",Various,https://www.gutenberg.org/ebooks/15362,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 04, April, 1890",Various,https://www.gutenberg.org/ebooks/15609,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 05, May, 1890",Various,https://www.gutenberg.org/ebooks/15647,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 48, No. 10, October, 1894",Various,https://www.gutenberg.org/ebooks/15666,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 49, No. 03, March, 1895",Various,https://www.gutenberg.org/ebooks/15887,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 01, January, 1890",Various,https://www.gutenberg.org/ebooks/15909,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 11, November, 1889",Various,https://www.gutenberg.org/ebooks/15914,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 44, No. 06, June, 1890",Various,https://www.gutenberg.org/ebooks/16036,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 45, No. 02, February, 1891",Various,https://www.gutenberg.org/ebooks/16060,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 01, January, 1889",Various,https://www.gutenberg.org/ebooks/16083,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 02, February, 1889",Various,https://www.gutenberg.org/ebooks/16084,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 03, March, 1889",Various,https://www.gutenberg.org/ebooks/16103,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 04, April, 1889",Various,https://www.gutenberg.org/ebooks/16104,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 05, May, 1889",Various,https://www.gutenberg.org/ebooks/16118,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 06, June, 1889",Various,https://www.gutenberg.org/ebooks/16141,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 07, July, 1889",Various,https://www.gutenberg.org/ebooks/16147,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 08, August, 1889",Various,https://www.gutenberg.org/ebooks/16153,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 09, September, 1889",Various,https://www.gutenberg.org/ebooks/16154,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 10, October, 1889",Various,https://www.gutenberg.org/ebooks/16159,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 43, No. 12, December, 1889",Various,https://www.gutenberg.org/ebooks/16172,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 08, August, 1896",Various,https://www.gutenberg.org/ebooks/16216,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 49, No. 04, April, 1895",Various,https://www.gutenberg.org/ebooks/18001,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The Covenants And The Covenanters: Covenants, Sermons, and Documents of the Covenanted Reformation","Kerr, James",https://www.gutenberg.org/ebooks/19100,Preaching & Teaching,Preaching & Teaching,verified public domain,reviewed,Use with discernment,"Preaching and teaching help for illustrations, exposition, and lesson preparation."
"The American Missionary — Volume 50, No. 06, June, 1896",Various,https://www.gutenberg.org/ebooks/19890,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 49, No. 05, May, 1895",Various,https://www.gutenberg.org/ebooks/19903,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 04, April, 1896",Various,https://www.gutenberg.org/ebooks/20093,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 02, February, 1896",Various,https://www.gutenberg.org/ebooks/21595,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 03, March, 1896",Various,https://www.gutenberg.org/ebooks/21952,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 52, No. 01, March, 1898",Various,https://www.gutenberg.org/ebooks/25782,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 09, September, 1896",Various,https://www.gutenberg.org/ebooks/25906,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 52, No. 02, June, 1898",Various,https://www.gutenberg.org/ebooks/25958,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 01, January, 1896",Various,https://www.gutenberg.org/ebooks/26022,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 52, No. 03, September, 1898",Various,https://www.gutenberg.org/ebooks/26079,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Vol. 33, No. 3, March, 1879",Various,https://www.gutenberg.org/ebooks/54885,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary, Volume 34, No. 11, November 1880",Various,https://www.gutenberg.org/ebooks/55008,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary, Volume 34, No. 12, December 1880",Various,https://www.gutenberg.org/ebooks/55016,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
Forty-two years amongst the Indians and Eskimo,"Batty, Beatrice",https://www.gutenberg.org/ebooks/74890,Missions,Missions,verified public domain,reviewed,Historical value;Use with discernment,"Missions, evangelism, or missionary biography for prayer burden and teaching examples."
The Story of Creation as Told By Theology and By Science,"Ackland, T. S. (Thomas Suter)",https://www.gutenberg.org/ebooks/4598,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
"Christ, Christianity and the Bible","Haldeman, Isaac Massey",https://www.gutenberg.org/ebooks/30160,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
The Literature and History of New Testament Times,"Machen, J. Gresham (John Gresham)",https://www.gutenberg.org/ebooks/43685,Bible study helps,Bible Study Essentials,verified public domain,reviewed,Use with discernment,"Bible study help for background, doctrine, textual issues, and teaching preparation."
"The American Missionary — Volume 48, No. 07, July, 1894",Various,https://www.gutenberg.org/ebooks/26195,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 49, No. 02, February, 1895",Various,https://www.gutenberg.org/ebooks/26794,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 50, No. 05, May, 1896",Various,https://www.gutenberg.org/ebooks/26996,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 54, No. 01, January, 1900",Various,https://www.gutenberg.org/ebooks/27714,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 54, No. 02, April, 1900",Various,https://www.gutenberg.org/ebooks/28468,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 54, No. 03, July, 1900",Various,https://www.gutenberg.org/ebooks/28541,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 54, No. 04, October, 1900",Various,https://www.gutenberg.org/ebooks/28712,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 39, No. 02, February, 1885",Various,https://www.gutenberg.org/ebooks/29074,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 38, No. 01, January, 1884",Various,https://www.gutenberg.org/ebooks/29165,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 38, No. 06, June, 1884",Various,https://www.gutenberg.org/ebooks/29556,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 39, No. 07, July, 1885",Various,https://www.gutenberg.org/ebooks/30158,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 39, No. 03, March, 1885",Various,https://www.gutenberg.org/ebooks/30459,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 39, No. 08, August, 1885",Various,https://www.gutenberg.org/ebooks/31169,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
"The American Missionary — Volume 39, No. 10, October, 1885",Various,https://www.gutenberg.org/ebooks/36350,Missions,Missions Periodicals,verified public domain,reviewed,Historical value;Use with discernment,"Historical missions periodical for background, illustrations, and missions burden; use selectively."
